f0,f1,f2,s0,s1,s2
356,248,164,0,0,0
248,164,544,0,0,0
164,544,200,0,0,0
544,200,480,0,0,0
200,480,588,0,0,0
480,588,240,0,0,0
588,240,188,0,0,0
240,188,188,0,0,0
188,188,260,0,0,0
188,260,648,0,0,0
260,648,180,0,0,0
648,180,128,0,0,0
180,128,356,0,0,0
128,356,156,0,0,0
356,156,308,0,0,0
156,308,180,0,0,0
308,180,420,0,0,0
180,420,120,0,0,0
420,120,188,0,0,0
120,188,380,0,0,0
188,380,156,0,0,0
380,156,284,0,0,0
156,284,392,0,0,0
284,392,40,0,0,0
392,40,368,0,0,0
40,368,164,0,0,0
368,164,192,0,0,0
164,192,572,0,0,0
192,572,152,0,0,0
572,152,488,0,0,0
152,488,104,0,0,0
488,104,300,0,0,0
104,300,344,0,0,0
300,344,224,0,0,0
344,224,72,0,0,0
224,72,252,0,0,0
72,252,440,0,0,0
252,440,32,0,0,0
440,32,464,0,0,0
32,464,104,0,0,0
464,104,348,0,0,0
104,348,144,0,0,0
348,144,196,0,0,0
144,196,324,0,0,0
196,324,208,0,0,0
324,208,200,0,0,0
208,200,372,0,0,0
200,372,444,0,0,0
372,444,256,0,0,0
444,256,592,0,0,0
256,592,1040,0,0,0
592,1040,104,0,0,0
1040,104,328,0,0,0
104,328,200,0,0,0
328,200,360,0,0,0
200,360,164,0,0,0
360,164,144,0,0,0
164,144,252,0,0,0
144,252,356,0,0,0
252,356,156,0,0,0
356,156,456,0,0,0
156,456,324,0,0,0
456,324,416,0,0,0
324,416,456,0,0,0
416,456,116,0,0,0
456,116,320,0,0,0
116,320,108,0,0,0
320,108,460,0,0,0
108,460,156,0,0,0
460,156,284,0,0,0
156,284,272,0,0,0
284,272,200,0,0,0
272,200,180,0,0,0
200,180,1043,0,0,0
180,1043,536,0,0,0
1043,536,416,0,0,0
536,416,340,0,0,0
416,340,1280,0,0,0
340,1280,456,0,0,0
1280,456,340,0,0,0
456,340,164,0,0,0
340,164,292,0,0,0
164,292,308,0,0,0
292,308,24,0,0,0
308,24,688,0,0,0
24,688,384,0,0,0
688,384,272,0,0,0
384,272,256,0,0,0
272,256,328,0,0,0
256,328,456,0,0,0
328,456,268,0,0,0
456,268,268,0,0,0
268,268,660,0,0,0
268,660,208,0,0,0
660,208,580,0,0,0
208,580,304,0,0,0
580,304,264,0,0,0
304,264,440,0,0,0
264,440,240,0,0,0
440,240,144,0,0,0
240,144,812,0,0,0
144,812,572,0,0,0
812,572,244,0,0,0
572,244,208,0,0,0
244,208,800,0,0,0
208,800,1084,0,0,0
800,1084,380,0,0,0
1084,380,140,0,0,0
380,140,328,0,0,0
140,328,248,0,0,0
328,248,276,0,0,0
248,276,28,0,0,0
276,28,356,0,0,0
28,356,396,0,0,0
356,396,104,0,0,0
396,104,300,0,0,0
104,300,148,0,0,0
300,148,348,0,0,0
148,348,316,0,0,0
348,316,180,0,0,0
316,180,232,0,0,0
180,232,288,0,0,0
232,288,340,0,0,0
288,340,164,0,0,0
340,164,96,0,0,0
164,96,724,0,0,0
96,724,44,0,0,0
724,44,220,0,0,0
44,220,288,0,0,0
220,288,216,0,0,0
288,216,740,0,0,0
216,740,404,0,0,0
740,404,84,0,0,0
404,84,256,0,0,0
84,256,364,0,0,0
256,364,416,0,0,0
364,416,308,0,0,0
416,308,512,0,0,0
308,512,264,0,0,0
512,264,264,0,0,0
264,264,460,0,0,0
264,460,552,0,0,0
460,552,44,0,0,0
552,44,520,0,0,0
44,520,644,0,0,0
520,644,204,0,0,0
644,204,256,0,0,0
204,256,192,0,0,0
256,192,360,0,0,0
192,360,288,0,0,0
360,288,160,0,0,0
288,160,528,0,0,0
160,528,128,0,0,0
528,128,264,0,0,0
128,264,260,0,0,0
264,260,352,0,0,0
260,352,204,0,0,0
352,204,332,0,0,0
204,332,200,0,0,0
332,200,272,0,0,0
200,272,288,0,0,0
272,288,336,0,0,0
288,336,400,0,0,0
336,400,16,0,0,0
400,16,512,0,0,0
16,512,120,0,0,0
512,120,364,0,0,0
120,364,124,0,0,0
364,124,192,0,0,0
124,192,452,0,0,0
192,452,608,0,0,0
452,608,920,0,0,0
608,920,384,0,0,0
920,384,64,0,0,0
384,64,468,0,0,0
64,468,68,0,0,0
468,68,264,0,0,0
68,264,640,0,0,0
264,640,44,0,0,0
640,44,740,0,0,0
44,740,176,0,0,0
740,176,360,0,0,0
176,360,512,0,0,0
360,512,304,0,0,0
512,304,240,0,0,0
304,240,352,0,0,0
240,352,108,0,0,0
352,108,180,0,0,0
108,180,436,0,0,0
180,436,128,0,0,0
436,128,340,0,0,0
128,340,316,0,0,0
340,316,124,0,0,0
316,124,616,0,0,0
124,616,256,0,0,0
616,256,212,0,0,0
256,212,80,0,0,0
212,80,548,0,0,0
80,548,604,0,0,0
548,604,532,0,0,0
604,532,176,0,0,0
532,176,172,0,0,0
176,172,404,0,0,0
172,404,128,0,0,0
404,128,220,0,0,0
128,220,196,0,0,0
220,196,384,0,0,0
196,384,260,0,0,0
384,260,272,0,0,0
260,272,120,0,0,0
272,120,596,0,0,0
120,596,168,0,0,0
596,168,212,0,0,0
168,212,224,0,0,0
212,224,448,0,0,0
224,448,128,0,0,0
448,128,248,0,0,0
128,248,692,0,0,0
248,692,296,0,0,0
692,296,240,0,0,0
296,240,180,0,0,0
240,180,240,0,0,0
180,240,432,0,0,0
240,432,76,0,0,0
432,76,284,0,0,0
76,284,300,0,0,0
284,300,160,0,0,0
300,160,340,0,0,0
160,340,332,0,0,0
340,332,72,0,0,0
332,72,460,0,0,0
72,460,200,0,0,0
460,200,168,0,0,0
200,168,316,0,0,0
168,316,220,0,0,0
316,220,100,0,0,0
220,100,396,0,0,0
100,396,300,0,0,0
396,300,208,0,0,0
300,208,324,0,0,0
208,324,180,0,0,0
324,180,108,0,0,0
180,108,276,0,0,0
108,276,308,0,0,0
276,308,276,0,0,0
308,276,332,0,0,0
276,332,52,0,0,0
332,52,516,0,0,0
52,516,228,0,0,0
516,228,444,0,0,0
228,444,136,0,0,0
444,136,188,0,0,0
136,188,296,0,0,0
188,296,264,0,0,0
296,264,260,0,0,0
264,260,332,0,0,0
260,332,96,0,0,0
332,96,176,0,0,0
96,176,452,0,0,0
176,452,192,0,0,0
452,192,92,0,0,0
192,92,496,0,0,0
92,496,24,0,0,0
496,24,460,0,0,0
24,460,108,0,0,0
460,108,200,0,0,0
108,200,252,0,0,0
200,252,332,0,0,0
252,332,224,0,0,0
332,224,288,0,0,0
224,288,492,0,0,0
288,492,136,0,0,0
492,136,412,0,0,0
136,412,76,0,0,0
412,76,344,0,0,0
76,344,336,0,0,0
344,336,308,0,0,0
336,308,256,0,0,0
308,256,360,0,0,0
256,360,288,0,0,0
360,288,80,0,0,0
288,80,412,0,0,0
80,412,120,0,0,0
412,120,248,0,0,0
120,248,212,0,0,0
248,212,620,0,0,0
212,620,332,0,0,0
620,332,36,0,0,0
332,36,428,0,0,0
36,428,88,0,0,0
428,88,464,0,0,0
88,464,68,0,0,0
464,68,308,0,0,0
68,308,360,0,0,0
308,360,476,0,0,0
360,476,272,0,0,0
476,272,148,0,0,0
272,148,272,0,0,0
148,272,92,0,0,0
272,92,572,0,0,0
92,572,360,0,0,0
572,360,240,0,0,0
360,240,748,0,0,0
240,748,80,0,0,0
748,80,448,0,0,0
80,448,40,0,0,0
448,40,444,0,0,0
40,444,256,0,0,0
444,256,108,0,0,0
256,108,408,0,0,0
108,408,80,0,0,0
408,80,224,0,0,0
80,224,400,0,0,0
224,400,60,0,0,0
400,60,376,0,0,0
60,376,320,0,0,0
376,320,220,0,0,0
320,220,72,0,0,0
220,72,356,0,0,0
72,356,344,0,0,0
356,344,164,0,0,0
344,164,404,0,0,0
164,404,312,0,0,0
404,312,332,0,0,0
312,332,232,0,0,0
332,232,80,0,0,0
232,80,460,0,0,0
80,460,192,0,0,0
460,192,152,0,0,0
192,152,280,0,0,0
152,280,316,0,0,0
280,316,196,0,0,0
316,196,264,0,0,0
196,264,484,0,0,0
264,484,128,0,0,0
484,128,248,0,0,0
128,248,440,0,0,0
248,440,204,0,0,0
440,204,496,0,0,0
204,496,220,0,0,0
496,220,352,0,0,0
220,352,108,0,0,0
352,108,264,0,0,0
108,264,356,0,0,0
264,356,84,0,0,0
356,84,628,0,0,0
84,628,384,0,0,0
628,384,224,0,0,0
384,224,432,0,0,0
224,432,212,0,0,0
432,212,252,0,0,0
212,252,140,0,0,0
252,140,204,0,0,0
140,204,236,0,0,0
204,236,328,0,0,0
236,328,164,0,0,0
328,164,464,0,0,0
164,464,232,0,0,0
464,232,128,0,0,0
232,128,328,0,0,0
128,328,556,0,0,0
328,556,200,0,0,0
556,200,80,0,0,0
200,80,232,0,0,0
80,232,380,0,0,0
232,380,132,0,0,0
380,132,324,0,0,0
132,324,452,0,0,0
324,452,192,0,0,0
452,192,428,0,0,0
192,428,280,0,0,0
428,280,220,0,0,0
280,220,292,0,0,0
220,292,164,0,0,0
292,164,228,0,0,0
164,228,228,0,0,0
228,228,176,0,0,0
228,176,448,0,0,0
176,448,740,0,0,0
448,740,60,0,0,0
740,60,444,0,0,0
60,444,128,0,0,0
444,128,148,0,0,0
128,148,476,0,0,0
148,476,196,0,0,0
476,196,156,0,0,0
196,156,772,0,0,0
156,772,400,0,0,0
772,400,340,0,0,0
400,340,108,0,0,0
340,108,484,0,0,0
108,484,192,0,0,0
484,192,84,0,0,0
192,84,396,0,0,0
84,396,152,0,0,0
396,152,396,0,0,0
152,396,76,0,0,0
396,76,432,0,0,0
76,432,104,0,0,0
432,104,200,0,0,0
104,200,744,0,0,0
200,744,632,0,0,0
744,632,296,0,0,0
632,296,60,0,0,0
296,60,452,0,0,0
60,452,112,0,0,0
452,112,312,0,0,0
112,312,200,0,0,0
312,200,600,0,0,0
200,600,208,0,0,0
600,208,96,0,0,0
208,96,660,0,0,0
96,660,192,0,0,0
660,192,276,0,0,0
192,276,184,0,0,0
276,184,404,0,0,0
184,404,460,0,0,0
404,460,112,0,0,0
460,112,324,0,0,0
112,324,144,0,0,0
324,144,396,0,0,0
144,396,196,0,0,0
396,196,216,0,0,0
196,216,196,0,0,0
216,196,396,0,0,0
196,396,92,0,0,0
396,92,244,0,0,0
92,244,456,0,0,0
244,456,436,0,0,0
456,436,76,0,0,0
436,76,708,0,0,0
76,708,100,0,0,0
708,100,692,0,0,0
100,692,316,0,0,0
692,316,628,0,0,0
316,628,180,0,0,0
628,180,912,0,0,0
180,912,972,0,0,0
912,972,900,0,0,0
972,900,300,0,0,0
900,300,320,0,0,0
300,320,660,0,0,0
320,660,160,0,0,0
660,160,108,0,0,0
160,108,284,0,0,0
108,284,360,0,0,0
284,360,124,0,0,0
360,124,408,0,0,0
124,408,96,0,0,0
408,96,944,0,0,0
96,944,292,0,0,0
944,292,228,0,0,0
292,228,432,0,0,0
228,432,52,0,0,0
432,52,372,0,0,0
52,372,248,0,0,0
372,248,308,0,0,0
248,308,896,0,0,0
308,896,748,0,0,0
896,748,372,0,0,0
748,372,408,0,0,0
372,408,96,0,0,0
408,96,604,0,0,0
96,604,336,0,0,0
604,336,232,0,0,0
336,232,200,0,0,0
232,200,744,0,0,0
200,744,924,0,0,0
744,924,1848,0,0,0
924,1848,932,0,0,0
1848,932,972,0,0,0
932,972,176,0,0,0
972,176,412,0,0,0
176,412,168,0,0,0
412,168,480,0,0,0
168,480,260,0,0,0
480,260,304,0,0,0
260,304,176,0,0,0
304,176,332,0,0,0
176,332,68,0,0,0
332,68,352,0,0,0
68,352,436,0,0,0
352,436,248,0,0,0
436,248,240,0,0,0
248,240,900,0,0,0
240,900,168,0,0,0
900,168,800,0,0,0
168,800,920,0,0,0
800,920,908,0,0,0
920,908,916,0,0,0
908,916,1240,0,0,0
916,1240,212,0,0,0
1240,212,456,0,0,0
212,456,936,0,0,0
456,936,884,0,0,0
936,884,932,0,0,0
884,932,968,0,0,0
932,968,496,0,0,0
968,496,388,0,0,0
496,388,172,0,0,0
388,172,232,0,0,0
172,232,544,0,0,0
232,544,116,0,0,0
544,116,1128,0,0,0
116,1128,456,0,0,0
1128,456,472,0,0,0
456,472,124,0,0,0
472,124,396,0,0,0
124,396,104,0,0,0
396,104,928,0,0,0
104,928,1340,0,0,0
928,1340,376,0,0,0
1340,376,160,0,0,0
376,160,944,0,0,0
160,944,928,0,0,0
944,928,944,0,0,0
928,944,924,0,0,0
944,924,920,0,0,0
924,920,788,0,0,0
920,788,288,0,0,0
788,288,724,0,0,0
288,724,436,0,0,0
724,436,268,0,0,0
436,268,328,0,0,0
268,328,956,0,0,0
328,956,264,0,0,0
956,264,332,0,0,0
264,332,28,0,0,0
332,28,304,0,0,0
28,304,336,0,0,0
304,336,368,0,0,0
336,368,292,0,0,0
368,292,896,0,0,0
292,896,952,0,0,0
896,952,772,0,0,0
952,772,168,0,0,0
772,168,136,0,0,0
168,136,804,0,0,0
136,804,340,0,0,0
804,340,280,0,0,0
340,280,164,0,0,0
280,164,176,0,0,0
164,176,492,0,0,0
176,492,448,0,0,0
492,448,312,0,0,0
448,312,644,0,0,0
312,644,916,0,0,0
644,916,372,0,0,0
916,372,424,0,0,0
372,424,192,0,0,0
424,192,364,0,0,0
192,364,216,0,0,0
364,216,524,0,0,0
216,524,96,0,0,0
524,96,324,0,0,0
96,324,376,0,0,0
324,376,876,0,0,0
376,876,936,0,0,0
876,936,668,0,0,0
936,668,264,0,0,0
668,264,948,0,0,0
264,948,948,0,0,0
948,948,384,0,0,0
948,384,296,0,0,0
384,296,456,0,0,0
296,456,756,0,0,0
456,756,332,0,0,0
756,332,616,0,0,0
332,616,296,0,0,0
616,296,316,0,0,0
296,316,332,0,0,0
316,332,132,0,0,0
332,132,520,0,0,0
132,520,192,0,0,0
520,192,316,0,0,0
192,316,212,0,0,0
316,212,112,0,0,0
212,112,252,0,0,0
112,252,248,0,0,0
252,248,432,0,0,0
248,432,24,0,0,0
432,24,296,0,0,0
24,296,332,0,0,0
296,332,348,0,0,0
332,348,152,0,0,0
348,152,360,0,0,0
152,360,132,0,0,0
360,132,256,0,0,0
132,256,328,0,0,0
256,328,164,0,0,0
328,164,320,0,0,0
164,320,456,0,0,0
320,456,188,0,0,0
456,188,224,0,0,0
188,224,532,0,0,0
224,532,2964,0,0,0
532,2964,620,0,0,0
2964,620,204,0,0,0
620,204,1528,0,0,0
204,1528,248,0,0,0
1528,248,136,0,0,0
248,136,508,0,0,0
136,508,324,0,0,0
508,324,296,0,0,0
324,296,108,0,0,0
296,108,516,0,0,0
108,516,584,0,0,0
516,584,140,0,0,0
584,140,200,0,0,0
140,200,424,0,0,0
200,424,136,0,0,0
424,136,312,0,0,0
136,312,252,0,0,0
312,252,312,0,0,0
252,312,160,0,0,0
312,160,204,0,0,0
160,204,316,0,0,0
204,316,632,0,0,0
316,632,992,0,0,0
632,992,556,0,0,0
992,556,380,0,0,0
556,380,900,0,0,0
380,900,996,0,0,0
900,996,308,0,0,0
996,308,44,0,0,0
308,44,264,0,0,0
44,264,316,0,0,0
264,316,196,0,0,0
316,196,1648,0,0,0
196,1648,992,0,0,0
1648,992,244,0,0,0
992,244,352,0,0,0
244,352,256,0,0,0
352,256,380,0,0,0
256,380,40,0,0,0
380,40,516,0,0,0
40,516,948,0,0,0
516,948,220,0,0,0
948,220,384,0,0,0
220,384,172,0,0,0
384,172,436,0,0,0
172,436,220,0,0,0
436,220,452,0,0,0
220,452,888,0,0,0
452,888,940,0,0,0
888,940,916,0,0,0
940,916,332,0,0,0
916,332,320,0,0,0
332,320,268,0,0,0
320,268,344,0,0,0
268,344,152,0,0,0
344,152,428,0,0,0
152,428,340,0,0,0
428,340,324,0,0,0
340,324,128,0,0,0
324,128,532,0,0,0
128,532,420,0,0,0
532,420,120,0,0,0
420,120,204,0,0,0
120,204,356,0,0,0
204,356,244,0,0,0
356,244,112,0,0,0
244,112,1176,0,0,0
112,1176,356,0,0,0
1176,356,312,0,0,0
356,312,184,0,0,0
312,184,780,0,0,0
184,780,456,0,0,0
780,456,420,0,0,0
456,420,336,0,0,0
420,336,1484,0,0,0
336,1484,920,0,0,0
1484,920,924,0,0,0
920,924,664,0,0,0
924,664,284,0,0,0
664,284,872,0,0,0
284,872,384,0,0,0
872,384,548,0,0,0
384,548,584,0,0,0
548,584,344,0,0,0
584,344,276,0,0,0
344,276,184,0,0,0
276,184,456,0,0,0
184,456,252,0,0,0
456,252,712,0,0,0
252,712,232,0,0,0
712,232,620,0,0,0
232,620,2736,0,0,0
620,2736,928,0,0,0
2736,928,560,0,0,0
928,560,368,0,0,0
560,368,904,0,0,0
368,904,852,0,0,0
904,852,960,0,0,0
852,960,900,0,0,0
960,900,932,0,0,0
900,932,652,0,0,0
932,652,540,0,0,0
652,540,312,0,0,0
540,312,288,0,0,0
312,288,908,0,0,0
288,908,900,0,0,0
908,900,340,0,0,0
900,340,436,0,0,0
340,436,404,0,0,0
436,404,260,0,0,0
404,260,96,0,0,0
260,96,272,0,0,0
96,272,320,0,0,0
272,320,372,0,0,0
320,372,636,0,0,0
372,636,492,0,0,0
636,492,812,0,0,0
492,812,28,0,0,0
812,28,220,0,0,0
28,220,772,0,0,0
220,772,536,0,0,0
772,536,384,0,0,0
536,384,916,0,0,0
384,916,744,0,0,0
916,744,132,0,0,0
744,132,316,0,0,0
132,316,328,0,0,0
316,328,196,0,0,0
328,196,252,0,0,0
196,252,776,0,0,0
252,776,172,0,0,0
776,172,804,0,0,0
172,804,800,0,0,0
804,800,972,0,0,0
800,972,916,0,0,0
972,916,264,0,0,0
916,264,652,0,0,0
264,652,256,0,0,0
652,256,500,0,0,0
256,500,148,0,0,0
500,148,240,0,0,0
148,240,680,0,0,0
240,680,936,0,0,0
680,936,380,0,0,0
936,380,236,0,0,0
380,236,304,0,0,0
236,304,520,0,0,0
304,520,204,0,0,0
520,204,252,0,0,0
204,252,104,0,0,0
252,104,944,0,0,0
104,944,216,0,0,0
944,216,120,0,0,0
216,120,220,0,0,0
120,220,196,0,0,0
220,196,488,0,0,0
196,488,228,0,0,0
488,228,380,0,0,0
228,380,160,0,0,0
380,160,320,0,0,0
160,320,380,0,0,0
320,380,408,0,0,0
380,408,352,0,0,0
408,352,36,0,0,0
352,36,360,0,0,0
36,360,220,0,0,0
360,220,324,0,0,0
220,324,608,0,0,0
324,608,196,0,0,0
608,196,656,0,0,0
196,656,316,0,0,0
656,316,196,0,0,0
316,196,216,0,0,0
196,216,552,0,0,0
216,552,36,0,0,0
552,36,376,0,0,0
36,376,336,0,0,0
376,336,24,0,0,0
336,24,296,0,0,0
24,296,252,0,0,0
296,252,300,0,0,0
252,300,268,0,0,0
300,268,444,0,0,0
268,444,380,0,0,0
444,380,224,0,0,0
380,224,292,0,0,0
224,292,148,0,0,0
292,148,352,0,0,0
148,352,492,0,0,0
352,492,300,0,0,0
492,300,88,0,0,0
300,88,324,0,0,0
88,324,240,0,0,0
324,240,212,0,0,0
240,212,224,0,0,0
212,224,216,0,0,0
224,216,772,0,0,0
216,772,380,0,0,0
772,380,236,0,0,0
380,236,100,0,0,0
236,100,356,0,0,0
100,356,252,0,0,0
356,252,228,0,0,0
252,228,272,0,0,0
228,272,236,0,0,0
272,236,116,0,0,0
236,116,220,0,0,0
116,220,376,0,0,0
220,376,304,0,0,0
376,304,256,0,0,0
304,256,148,0,0,0
256,148,232,0,0,0
148,232,348,0,0,0
232,348,132,0,0,0
348,132,328,0,0,0
132,328,284,0,0,0
328,284,296,0,0,0
284,296,140,0,0,0
296,140,148,0,0,0
140,148,264,0,0,0
148,264,456,0,0,0
264,456,420,0,0,0
456,420,280,0,0,0
420,280,240,0,0,0
280,240,268,0,0,0
240,268,144,0,0,0
268,144,328,0,0,0
144,328,196,0,0,0
328,196,276,0,0,0
196,276,180,0,0,0
276,180,204,0,0,0
180,204,376,0,0,0
204,376,168,0,0,0
376,168,236,0,0,0
168,236,268,0,0,0
236,268,340,0,0,0
268,340,180,0,0,0
340,180,180,0,0,0
180,180,388,0,0,0
180,388,188,0,0,0
388,188,140,0,0,0
188,140,244,0,0,0
140,244,396,0,0,0
244,396,236,0,0,0
396,236,224,0,0,0
236,224,128,0,0,0
224,128,240,0,0,0
128,240,312,0,0,0
240,312,172,0,0,0
312,172,244,0,0,0
172,244,444,0,0,0
244,444,276,0,0,0
444,276,52,0,0,0
276,52,204,0,0,0
52,204,684,0,0,0
204,684,100,0,0,0
684,100,288,0,0,0
100,288,300,0,0,0
288,300,356,0,0,0
300,356,196,0,0,0
356,196,772,0,0,0
196,772,88,0,0,0
772,88,192,0,0,0
88,192,488,0,0,0
192,488,256,0,0,0
488,256,168,0,0,0
256,168,248,0,0,0
168,248,292,0,0,0
248,292,148,0,0,0
292,148,320,0,0,0
148,320,220,0,0,0
320,220,260,0,0,0
220,260,172,0,0,0
260,172,320,0,0,0
172,320,92,0,0,0
320,92,476,0,0,0
92,476,104,0,0,0
476,104,212,0,0,0
104,212,360,0,0,0
212,360,420,0,0,0
360,420,600,0,0,0
420,600,100,0,0,0
600,100,236,0,0,0
100,236,952,0,0,0
236,952,332,0,0,0
952,332,352,0,0,0
332,352,88,0,0,0
352,88,492,0,0,0
88,492,628,0,0,0
492,628,248,0,0,0
628,248,316,0,0,0
248,316,380,0,0,0
316,380,196,0,0,0
380,196,352,0,0,0
196,352,268,0,0,0
352,268,164,0,0,0
268,164,344,0,0,0
164,344,284,0,0,0
344,284,100,0,0,0
284,100,292,0,0,0
100,292,476,0,0,0
292,476,348,0,0,0
476,348,240,0,0,0
348,240,268,0,0,0
240,268,228,0,0,0
268,228,156,0,0,0
228,156,164,0,0,0
156,164,528,0,0,0
164,528,412,0,0,0
528,412,48,0,0,0
412,48,692,0,0,0
48,692,296,0,0,0
692,296,24,0,0,0
296,24,932,0,0,0
24,932,992,0,0,0
932,992,820,0,0,0
992,820,276,0,0,0
820,276,856,0,0,0
276,856,972,0,0,0
856,972,964,0,0,0
972,964,964,0,0,0
964,964,428,0,0,0
964,428,372,0,0,0
428,372,596,0,0,0
372,596,556,0,0,0
596,556,432,0,0,0
556,432,268,0,0,0
432,268,420,0,0,0
268,420,184,0,0,0
420,184,176,0,0,0
184,176,372,0,0,0
176,372,220,0,0,0
372,220,280,0,0,0
220,280,216,0,0,0
280,216,200,0,0,0
216,200,116,0,0,0
200,116,276,0,0,0
116,276,272,0,0,0
276,272,320,0,0,0
272,320,584,0,0,0
320,584,44,0,0,0
584,44,476,0,0,0
44,476,196,0,0,0
476,196,108,0,0,0
196,108,440,0,0,0
108,440,64,0,0,0
440,64,324,0,0,0
64,324,156,0,0,0
324,156,276,0,0,0
156,276,384,0,0,0
276,384,88,0,0,0
384,88,476,0,0,0
88,476,140,0,0,0
476,140,256,0,0,0
140,256,304,0,0,0
256,304,184,0,0,0
304,184,184,0,0,0
184,184,336,0,0,0
184,336,88,0,0,0
336,88,364,0,0,0
88,364,192,0,0,0
364,192,400,0,0,0
192,400,80,0,0,0
400,80,396,0,0,0
80,396,132,0,0,0
396,132,184,0,0,0
132,184,364,0,0,0
184,364,292,0,0,0
364,292,128,0,0,0
292,128,196,0,0,0
128,196,312,0,0,0
196,312,312,0,0,0
312,312,248,0,0,0
312,248,244,0,0,0
248,244,168,0,0,0
244,168,312,0,0,0
168,312,332,0,0,0
312,332,204,0,0,0
332,204,168,0,0,0
204,168,360,0,0,0
168,360,172,0,0,0
360,172,300,0,0,0
172,300,96,0,0,0
300,96,348,0,0,0
96,348,272,0,0,0
348,272,192,0,0,0
272,192,260,0,0,0
192,260,168,0,0,0
260,168,756,0,0,0
168,756,440,0,0,0
756,440,376,0,0,0
440,376,228,0,0,0
376,228,260,0,0,0
228,260,224,0,0,0
260,224,412,0,0,0
224,412,228,0,0,0
412,228,184,0,0,0
228,184,84,0,0,0
184,84,464,0,0,0
84,464,96,0,0,0
464,96,344,0,0,0
96,344,128,0,0,0
344,128,456,0,0,0
128,456,28,0,0,0
456,28,472,0,0,0
28,472,188,0,0,0
472,188,276,0,0,0
188,276,164,0,0,0
276,164,368,0,0,0
164,368,100,0,0,0
368,100,336,0,0,0
100,336,112,0,0,0
336,112,228,0,0,0
112,228,460,0,0,0
228,460,260,0,0,0
460,260,36,0,0,0
260,36,300,0,0,0
36,300,388,0,0,0
300,388,240,0,0,0
388,240,228,0,0,0
240,228,280,0,0,0
228,280,260,0,0,0
280,260,128,0,0,0
260,128,332,0,0,0
128,332,292,0,0,0
332,292,940,0,0,0
292,940,932,0,0,0
940,932,936,0,0,0
932,936,936,0,0,0
936,936,2760,0,0,0
936,2760,1896,0,0,0
2760,1896,1912,0,0,0
1896,1912,864,0,0,0
1912,864,496,0,0,0
864,496,428,0,0,0
496,428,552,0,0,0
428,552,1164,0,0,0
552,1164,108,0,0,0
1164,108,408,0,0,0
108,408,56,0,0,0
408,56,428,0,0,0
56,428,124,0,0,0
428,124,880,0,0,0
124,880,120,0,0,0
880,120,248,0,0,0
120,248,352,0,0,0
248,352,88,0,0,0
352,88,396,0,0,0
88,396,312,0,0,0
396,312,48,0,0,0
312,48,372,0,0,0
48,372,276,0,0,0
372,276,212,0,0,0
276,212,260,0,0,0
212,260,248,0,0,0
260,248,104,0,0,0
248,104,492,0,0,0
104,492,28,0,0,0
492,28,404,0,0,0
28,404,272,0,0,0
404,272,92,0,0,0
272,92,376,0,0,0
92,376,252,0,0,0
376,252,248,0,0,0
252,248,116,0,0,0
248,116,1624,0,0,0
116,1624,128,0,0,0
1624,128,356,0,0,0
128,356,180,0,0,0
356,180,316,0,0,0
180,316,264,0,0,0
316,264,188,0,0,0
264,188,444,0,0,0
188,444,340,0,0,0
444,340,2856,0,0,0
340,2856,540,0,0,0
2856,540,992,0,0,0
540,992,1868,0,0,0
992,1868,1716,0,0,0
1868,1716,116,0,0,0
1716,116,912,0,0,0
116,912,848,0,0,0
912,848,396,0,0,0
848,396,484,0,0,0
396,484,656,0,0,0
484,656,276,0,0,0
656,276,432,0,0,0
276,432,480,0,0,0
432,480,840,0,0,0
480,840,420,0,0,0
840,420,500,0,0,0
420,500,916,0,0,0
500,916,932,0,0,0
916,932,916,0,0,0
932,916,376,0,0,0
916,376,468,0,0,0
376,468,984,0,0,0
468,984,920,0,0,0
984,920,440,0,0,0
920,440,336,0,0,0
440,336,1056,0,0,0
336,1056,916,0,0,0
1056,916,500,0,0,0
916,500,180,0,0,0
500,180,368,0,0,0
180,368,664,0,0,0
368,664,88,0,0,0
664,88,316,0,0,0
88,316,172,0,0,0
316,172,496,0,0,0
172,496,72,0,0,0
496,72,400,0,0,0
72,400,264,0,0,0
400,264,52,0,0,0
264,52,380,0,0,0
52,380,100,0,0,0
380,100,260,0,0,0
100,260,264,0,0,0
260,264,276,0,0,0
264,276,1304,0,0,0
276,1304,272,0,0,0
1304,272,148,0,0,0
272,148,240,0,0,0
148,240,400,0,0,0
240,400,36,0,0,0
400,36,348,0,0,0
36,348,252,0,0,0
348,252,340,0,0,0
252,340,36,0,0,0
340,36,332,0,0,0
36,332,400,0,0,0
332,400,44,0,0,0
400,44,376,0,0,0
44,376,152,0,0,0
376,152,388,0,0,0
152,388,84,0,0,0
388,84,252,0,0,0
84,252,248,0,0,0
252,248,396,0,0,0
248,396,268,0,0,0
396,268,292,0,0,0
268,292,116,0,0,0
292,116,336,0,0,0
116,336,28,0,0,0
336,28,404,0,0,0
28,404,116,0,0,0
404,116,420,0,0,0
116,420,136,0,0,0
420,136,328,0,0,0
136,328,220,0,0,0
328,220,332,0,0,0
220,332,112,0,0,0
332,112,196,0,0,0
112,196,256,0,0,0
196,256,712,0,0,0
256,712,188,0,0,0
712,188,92,0,0,0
188,92,440,0,0,0
92,440,188,0,0,0
440,188,208,0,0,0
188,208,340,0,0,0
208,340,196,0,0,0
340,196,196,0,0,0
